Name,Gender,DateOfBirth,Age,Standard,Caste,DropoutStatus,DropoutReason,DropoutPrediction,SchoolJoiningDate,StreamAfter10th,DateLeftSchool
Ki Hatley,Female,10/14/1906,8,5,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,2/19/1993,Arts,2/11/2023
Clari Ploughwright,Female,3/30/1901,11,7,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,10/24/2022,Science,10/11/1997
Washington Trewartha,Male,3/19/1948,34,3,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,5/15/2014,Commerce,11/16/2010
Glendon Hatje,Male,4/21/1957,11,11,General,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,3/29/2018,Science,7/30/2000
Ailis Forlonge,Female,11/23/1971,71,8,OBC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,10/18/2007,Other,5/30/1996
Vincents Helstrip,Male,4/27/2008,90,12,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,10/30/1997,Science,6/16/2021
Lamont Segar,Male,4/3/1966,17,1,OBC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,1/25/2019,Science,1/6/2018
Birgitta Beville,Female,6/16/2005,111,9,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,8/5/1992,Arts,3/19/1993
Blithe Bangs,Female,3/3/1951,43,1,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,4/15/2013,Science,3/23/1993
Jennifer Langtry,Female,5/26/1988,112,6,General,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,1/22/2000,Commerce,4/26/2007
Desi Sarfatti,Male,6/26/2004,52,10,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,2/5/1994,Arts,10/28/2004
Agna McGorley,Female,12/18/1988,47,2,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,8/7/2021,Commerce,2/25/2007
Suzi Dietmar,Polygender,10/6/2009,70,11,General,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,3/17/2008,Commerce,1/22/2006
Micheil MacInherney,Male,3/13/1916,76,0,General,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,12/14/1993,Science,1/20/1998
Lenard Robert,Agender,12/20/1912,87,6,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,8/8/2010,Commerce,9/17/2018
Nicolette Colebeck,Female,9/30/1934,116,1,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,3/6/2023,Other,10/22/2002
Leonanie Yakobowitch,Female,11/17/1947,32,11,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,6/15/2011,Other,11/11/2004
Catrina Izatt,Female,5/10/1956,23,1,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,8/20/2016,Other,5/26/2009
Allan Pitfield,Male,5/20/1966,16,9,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,9/26/2019,Commerce,4/30/2012
Llywellyn Denness,Male,3/20/1902,20,0,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,3/7/1999,Commerce,5/14/2012
Isadora Drynan,Bigender,12/8/1943,114,2,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,8/21/1994,Arts,8/29/2019
Melany Insoll,Female,2/20/1957,50,3,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,1/18/2002,Commerce,4/4/2020
Cassaundra Moogan,Female,4/4/2019,114,4,General,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,1/30/1991,Science,8/1/2013
Darcy Brandreth,Male,5/15/1971,75,2,General,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,3/11/2023,Arts,8/25/2021
Artemis Warbey,Male,1/30/1900,74,11,General,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,9/3/1995,Other,1/25/1997
Nowell Tanser,Male,5/26/1951,105,9,OBC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,3/24/1992,Arts,5/12/2001
Jodi Brimmacombe,Male,4/6/1953,57,12,General,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,7/16/2001,Other,8/13/2015
Randolph Looks,Male,2/20/1926,28,0,General,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,5/24/1998,Commerce,7/24/2012
Betteanne Mayoral,Female,12/23/1985,107,10,General,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,1/9/2005,Arts,5/25/1998
Noemi Lutas,Non-binary,12/27/1955,113,1,General,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,8/8/2012,Other,6/19/1993
Thaddeus Breache,Male,9/17/1971,27,3,OBC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,5/3/2012,Other,3/17/2005
Rossie Olexa,Male,11/13/1927,93,1,OBC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,8/22/1991,Science,2/25/2004
Sol Fildes,Male,11/7/2005,102,6,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,6/27/2018,Other,8/21/1994
Kassia Giblin,Female,5/30/1994,99,10,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,11/14/2007,Science,2/21/2023
Kendre Enrdigo,Female,6/15/2004,37,5,General,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,7/23/2011,Arts,9/27/2011
Guillermo Jordanson,Male,11/16/1951,95,2,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,4/8/2010,Arts,8/7/2000
Gregory Demcik,Male,11/29/1905,105,3,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,4/24/2001,Science,7/5/1999
Juliette MacDearmid,Female,10/29/2017,61,3,General,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,8/10/2022,Science,12/17/1992
Peyton Broschek,Male,10/27/1954,108,12,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,5/2/1994,Science,12/3/1994
Farlay Guerrazzi,Non-binary,4/7/1981,11,9,General,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,7/7/2001,Commerce,4/8/2000
Enrique Clooney,Male,11/15/1936,50,2,General,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,11/4/1998,Commerce,3/31/2015
Mayne Pantlin,Male,4/17/1940,119,5,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,5/11/2017,Science,10/25/2017
Arleyne Pinn,Bigender,3/31/1908,82,2,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,8/19/2011,Science,11/2/2017
Etta Jakucewicz,Female,7/22/1933,1,10,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,3/2/2023,Other,2/26/1995
Geordie Dalloway,Male,9/17/1916,19,4,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,1/17/2019,Arts,3/16/2008
Cedric Eastment,Male,7/17/1952,82,3,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,12/25/2015,Science,3/23/1992
Benny Thompsett,Female,10/19/1979,87,10,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,6/14/2006,Arts,11/5/2018
Tadio Straine,Male,6/1/2022,11,6,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,5/21/2016,Arts,5/29/1994
Karita Hallatt,Female,2/23/1932,52,5,General,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,7/18/2000,Science,9/20/2014
Ludvig Schubbert,Male,7/25/1905,87,11,OBC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,7/6/2012,Other,8/4/2023
Gilemette Hourihan,Female,3/16/1987,99,11,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,12/6/2005,Commerce,6/2/2009
Nolie Gallanders,Female,4/13/2007,5,7,OBC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,12/16/2008,Commerce,11/4/1998
Richmond Hairsine,Male,3/20/1928,24,1,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,9/28/2020,Arts,4/17/1994
Callean Guinn,Male,3/22/2021,64,12,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,4/17/2013,Other,10/10/2013
Osborne Ratt,Male,4/17/1956,73,12,OBC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,4/19/2019,Commerce,4/14/2009
Kial Southouse,Female,9/22/1976,57,3,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,2/22/1999,Science,11/22/2005
Stephan Bukowski,Male,8/16/1994,39,4,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,2/20/2012,Other,4/12/2009
Ricca Yurivtsev,Female,4/2/2016,42,12,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,12/25/1997,Commerce,4/8/1995
Liana Potkin,Female,1/8/1999,16,4,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,4/7/2007,Other,5/7/2011
Burton Dayley,Bigender,3/5/1989,82,1,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,8/17/1993,Commerce,1/5/2010
Kaleb Bilbey,Male,4/1/1945,94,3,OBC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,6/2/2015,Science,1/6/2021
Northrop Bhatia,Agender,6/23/2010,120,2,OBC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,4/6/1992,Other,6/23/1999
Mahalia Shotboulte,Female,8/23/2005,110,12,General,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,8/9/1997,Other,12/16/1995
Raquel Tompkinson,Agender,12/10/1924,69,8,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,6/27/2016,Arts,7/9/2010
Waldo Eichmann,Male,4/13/1989,34,12,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,12/15/1999,Science,12/23/2010
Veda Milksop,Female,6/14/1996,98,5,OBC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,1/19/1994,Other,8/7/2005
Isaac Larkins,Male,12/12/1934,71,9,OBC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,4/18/1999,Science,9/19/1993
Adaline Tarbin,Female,7/22/1929,37,10,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,5/28/2021,Science,1/6/1998
Pip Duxfield,Male,4/2/1931,43,8,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,5/20/2008,Other,11/18/1999
Pansy Pedrocchi,Female,2/16/1953,52,7,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,8/11/2007,Commerce,5/5/2018
Jere Calver,Male,1/24/1997,65,7,OBC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,1/16/1997,Commerce,5/10/2010
Geralda Broadberrie,Female,4/17/1912,12,5,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,12/8/1997,Arts,8/13/2004
Jamal Mollene,Male,12/9/1985,72,4,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,1/8/2005,Commerce,5/3/1994
Kathye Gleader,Female,10/4/1911,48,1,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,11/19/2023,Other,11/7/2022
Harwell Bowers,Male,7/2/1972,80,7,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,3/6/2005,Arts,9/10/2013
Roman Plank,Male,9/26/1920,62,0,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,9/29/1994,Commerce,6/11/1995
Bendix Rieme,Male,5/2/1957,66,7,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,6/4/1997,Science,3/18/2013
Yetta Bissatt,Female,1/15/1908,36,5,OBC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,10/27/2012,Arts,1/31/1999
Ly Eaglestone,Male,9/10/1916,108,10,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,8/27/2020,Commerce,12/26/1997
Elysee Warhurst,Female,11/6/1949,102,12,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,10/7/2019,Other,11/25/1997
Talbert Billam,Male,3/17/1908,76,3,OBC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,12/22/1997,Arts,10/1/2003
Phillis Crockford,Female,11/28/1929,14,7,OBC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,3/11/2018,Science,7/5/1994
Esmeralda Joinsey,Female,2/9/1977,74,6,General,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,4/26/2008,Arts,9/27/1999
Kizzie Hiddy,Female,10/14/1938,55,8,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,3/16/2000,Other,2/27/2011
Berty Schwanden,Male,1/6/1917,63,0,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,9/26/1993,Commerce,5/29/2003
